run_sample_id	runid	bam_file	annotated_vcf_file	ghm_snp_file	ghcnv_probe_file	molecule_table_file	counts_file	coverage_file	sergmentation_file	genome_summary_file	coverage_plot_file	type	TF
A034839801	210422_A00277_0473_BHY3N5DSXY	/ghds/ivd/flowcentral/210422_A00277_0473_BHY3N5DSXY/A034839801.short.bwamem.cram	/ghds/ivd/flowcentral/210422_A00277_0473_BHY3N5DSXY/A034839801.annotated.vcf	/ghds/ivd/flowcentral/210422_A00277_0473_BHY3N5DSXY/A034839801.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210422_A00277_0473_BHY3N5DSXY/A034839801.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A00277_0473_BHY3N5DSXY/A034839801.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A00277_0473_BHY3N5DSXY/A034839801.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A00277_0473_BHY3N5DSXY/A034839801.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A00277_0473_BHY3N5DSXY/A034839801.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A00277_0473_BHY3N5DSXY/A034839801.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A00277_0473_BHY3N5DSXY/A034839801.coverage_plot.pdf	Clinical	0.4326
A033549601	210314_A00441_0415_BHVFL7DSXY	/ghds/ivd/flowcentral/210314_A00441_0415_BHVFL7DSXY/A033549601.short.bwamem.cram	/ghds/ivd/flowcentral/210314_A00441_0415_BHVFL7DSXY/A033549601.annotated.vcf	/ghds/ivd/flowcentral/210314_A00441_0415_BHVFL7DSXY/A033549601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210314_A00441_0415_BHVFL7DSXY/A033549601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A00441_0415_BHVFL7DSXY/A033549601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A00441_0415_BHVFL7DSXY/A033549601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A00441_0415_BHVFL7DSXY/A033549601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A00441_0415_BHVFL7DSXY/A033549601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A00441_0415_BHVFL7DSXY/A033549601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A00441_0415_BHVFL7DSXY/A033549601.coverage_plot.pdf	Clinical	0.5094
A033241501	210306_A00277_0433_BHVMYCDSXY	/ghds/ivd/flowcentral/210306_A00277_0433_BHVMYCDSXY/A033241501.short.bwamem.cram	/ghds/ivd/flowcentral/210306_A00277_0433_BHVMYCDSXY/A033241501.annotated.vcf	/ghds/ivd/flowcentral/210306_A00277_0433_BHVMYCDSXY/A033241501.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210306_A00277_0433_BHVMYCDSXY/A033241501.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210306_A00277_0433_BHVMYCDSXY/A033241501.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210306_A00277_0433_BHVMYCDSXY/A033241501.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210306_A00277_0433_BHVMYCDSXY/A033241501.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210306_A00277_0433_BHVMYCDSXY/A033241501.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210306_A00277_0433_BHVMYCDSXY/A033241501.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210306_A00277_0433_BHVMYCDSXY/A033241501.coverage_plot.pdf	Clinical	1
A034549501	210411_A00274_0482_BHY3J3DSXY	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034549501.short.bwamem.cram	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034549501.annotated.vcf	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034549501.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210411_A00274_0482_BHY3J3DSXY/A034549501.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034549501.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034549501.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034549501.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034549501.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034549501.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00274_0482_BHY3J3DSXY/A034549501.coverage_plot.pdf	Clinical	0.7804
A034068001	210328_A00441_0428_BHVGYTDSXY	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034068001.short.bwamem.cram	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034068001.annotated.vcf	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034068001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034068001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034068001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034068001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034068001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034068001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034068001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034068001.coverage_plot.pdf	Clinical	0.0634
A034795101	210419_A00441_0442_AHY3TLDSXY	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034795101.short.bwamem.cram	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034795101.annotated.vcf	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034795101.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210419_A00441_0442_AHY3TLDSXY/A034795101.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034795101.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034795101.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034795101.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034795101.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034795101.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210419_A00441_0442_AHY3TLDSXY/A034795101.coverage_plot.pdf	Clinical	0.376
A035282601	210509_A01020_0192_AH355CDSX2	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035282601.short.bwamem.cram	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035282601.annotated.vcf	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035282601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210509_A01020_0192_AH355CDSX2/A035282601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035282601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035282601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035282601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035282601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035282601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A01020_0192_AH355CDSX2/A035282601.coverage_plot.pdf	Clinical	0.5528
A034580801	210412_A00277_0467_AHY3M7DSXY	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034580801.short.bwamem.cram	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034580801.annotated.vcf	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034580801.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034580801.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034580801.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034580801.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034580801.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034580801.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034580801.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034580801.coverage_plot.pdf	Clinical	0.0446
A034675601	210416_A01020_0174_AHY5Y5DSXY	/ghds/ivd/flowcentral/210416_A01020_0174_AHY5Y5DSXY/A034675601.short.bwamem.cram	/ghds/ivd/flowcentral/210416_A01020_0174_AHY5Y5DSXY/A034675601.annotated.vcf	/ghds/ivd/flowcentral/210416_A01020_0174_AHY5Y5DSXY/A034675601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210416_A01020_0174_AHY5Y5DSXY/A034675601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0174_AHY5Y5DSXY/A034675601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0174_AHY5Y5DSXY/A034675601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0174_AHY5Y5DSXY/A034675601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0174_AHY5Y5DSXY/A034675601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0174_AHY5Y5DSXY/A034675601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210416_A01020_0174_AHY5Y5DSXY/A034675601.coverage_plot.pdf	Clinical	0.0636
A034438701	210409_A01361_0030_BHY3HMDSXY	/ghds/ivd/flowcentral/210409_A01361_0030_BHY3HMDSXY/A034438701.short.bwamem.cram	/ghds/ivd/flowcentral/210409_A01361_0030_BHY3HMDSXY/A034438701.annotated.vcf	/ghds/ivd/flowcentral/210409_A01361_0030_BHY3HMDSXY/A034438701.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210409_A01361_0030_BHY3HMDSXY/A034438701.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210409_A01361_0030_BHY3HMDSXY/A034438701.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210409_A01361_0030_BHY3HMDSXY/A034438701.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210409_A01361_0030_BHY3HMDSXY/A034438701.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210409_A01361_0030_BHY3HMDSXY/A034438701.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210409_A01361_0030_BHY3HMDSXY/A034438701.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210409_A01361_0030_BHY3HMDSXY/A034438701.coverage_plot.pdf	Clinical	0.1042
A034763401	210418_A01020_0176_AHY3WFDSXY	/ghds/ivd/flowcentral/210418_A01020_0176_AHY3WFDSXY/A034763401.short.bwamem.cram	/ghds/ivd/flowcentral/210418_A01020_0176_AHY3WFDSXY/A034763401.annotated.vcf	/ghds/ivd/flowcentral/210418_A01020_0176_AHY3WFDSXY/A034763401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210418_A01020_0176_AHY3WFDSXY/A034763401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210418_A01020_0176_AHY3WFDSXY/A034763401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210418_A01020_0176_AHY3WFDSXY/A034763401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210418_A01020_0176_AHY3WFDSXY/A034763401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210418_A01020_0176_AHY3WFDSXY/A034763401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210418_A01020_0176_AHY3WFDSXY/A034763401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210418_A01020_0176_AHY3WFDSXY/A034763401.coverage_plot.pdf	Clinical	0.041
A035072401	210430_A01361_0047_BHY52HDSXY	/ghds/ivd/flowcentral/210430_A01361_0047_BHY52HDSXY/A035072401.short.bwamem.cram	/ghds/ivd/flowcentral/210430_A01361_0047_BHY52HDSXY/A035072401.annotated.vcf	/ghds/ivd/flowcentral/210430_A01361_0047_BHY52HDSXY/A035072401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210430_A01361_0047_BHY52HDSXY/A035072401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A01361_0047_BHY52HDSXY/A035072401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A01361_0047_BHY52HDSXY/A035072401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A01361_0047_BHY52HDSXY/A035072401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A01361_0047_BHY52HDSXY/A035072401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A01361_0047_BHY52HDSXY/A035072401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A01361_0047_BHY52HDSXY/A035072401.coverage_plot.pdf	Clinical	0.7248
A034965801	210426_A01361_0042_BHY3NNDSXY	/ghds/ivd/flowcentral/210426_A01361_0042_BHY3NNDSXY/A034965801.short.bwamem.cram	/ghds/ivd/flowcentral/210426_A01361_0042_BHY3NNDSXY/A034965801.annotated.vcf	/ghds/ivd/flowcentral/210426_A01361_0042_BHY3NNDSXY/A034965801.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210426_A01361_0042_BHY3NNDSXY/A034965801.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210426_A01361_0042_BHY3NNDSXY/A034965801.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210426_A01361_0042_BHY3NNDSXY/A034965801.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210426_A01361_0042_BHY3NNDSXY/A034965801.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210426_A01361_0042_BHY3NNDSXY/A034965801.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210426_A01361_0042_BHY3NNDSXY/A034965801.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210426_A01361_0042_BHY3NNDSXY/A034965801.coverage_plot.pdf	Clinical	0.0076
A035095801	210430_A00770_0303_AH35WFDSX2	/ghds/ivd/flowcentral/210430_A00770_0303_AH35WFDSX2/A035095801.short.bwamem.cram	/ghds/ivd/flowcentral/210430_A00770_0303_AH35WFDSX2/A035095801.annotated.vcf	/ghds/ivd/flowcentral/210430_A00770_0303_AH35WFDSX2/A035095801.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210430_A00770_0303_AH35WFDSX2/A035095801.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A00770_0303_AH35WFDSX2/A035095801.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A00770_0303_AH35WFDSX2/A035095801.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A00770_0303_AH35WFDSX2/A035095801.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A00770_0303_AH35WFDSX2/A035095801.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A00770_0303_AH35WFDSX2/A035095801.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210430_A00770_0303_AH35WFDSX2/A035095801.coverage_plot.pdf	Clinical	0.0174
A033131401	210301_A00770_0254_BHVTKFDSXY	/ghds/ivd/flowcentral/210301_A00770_0254_BHVTKFDSXY/A033131401.short.bwamem.cram	/ghds/ivd/flowcentral/210301_A00770_0254_BHVTKFDSXY/A033131401.annotated.vcf	/ghds/ivd/flowcentral/210301_A00770_0254_BHVTKFDSXY/A033131401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210301_A00770_0254_BHVTKFDSXY/A033131401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210301_A00770_0254_BHVTKFDSXY/A033131401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210301_A00770_0254_BHVTKFDSXY/A033131401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210301_A00770_0254_BHVTKFDSXY/A033131401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210301_A00770_0254_BHVTKFDSXY/A033131401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210301_A00770_0254_BHVTKFDSXY/A033131401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210301_A00770_0254_BHVTKFDSXY/A033131401.coverage_plot.pdf	Clinical	0.118
